dev_id,avg_weekly_commits,commit_irregularity,late_night_commit_cent,week,messages_per_day,avg_response_hours,silent_days,issues_reopen_rate,avg_pr_merge_days,burnout_score,burnout_risk
D2168,20.857142857142858,9.4856745663143,11.301369863013695,2025-11-17/2025-11-23,8.959183673469388,2.556326530612245,0.0,1.8461538461538465,4.384615384615385,2,1
D2169,12.785714285714286,5.793611487313769,0.0,2025-11-17/2025-11-23,9.137755102040815,2.33344387755102,0.0,0.4615384615384615,1.7692307692307692,0,0
D217,13.0,4.640954808922571,0.0,2025-11-17/2025-11-23,5.5102040816326525,5.211964285714286,1.4285714285714286,0.5384615384615384,1.6923076923076923,3,1
D2170,19.357142857142858,6.0714608919631,12.177121771217712,2025-11-17/2025-11-23,5.4438775510204085,5.376964285714286,1.2142857142857142,1.3846153846153846,3.923076923076923,4,1
D2171,12.928571428571429,4.890560542267361,0.0,2025-11-17/2025-11-23,8.744897959183673,2.5797704081632653,0.0,0.3076923076923077,2.076923076923077,0,0
D2172,20.285714285714285,9.61912015350014,15.492957746478872,2025-11-17/2025-11-23,8.566326530612246,2.447908163265306,0.0,1.3846153846153846,4.769230769230769,2,1
D2173,18.214285714285715,9.57704444073328,9.411764705882351,2025-11-17/2025-11-23,8.676020408163266,2.293316326530612,0.0,0.5384615384615384,1.7692307692307692,2,1
D2174,11.857142857142858,4.258153136263201,0.0,2025-11-17/2025-11-23,5.683673469387755,5.483214285714285,0.9285714285714286,0.3846153846153846,2.0,2,1
D2175,13.428571428571429,3.4577512860302653,0.0,2025-11-17/2025-11-23,5.219387755102041,5.509438775510205,0.7857142857142857,0.6923076923076923,2.0,2,1
D2176,13.142857142857142,6.1124984550212655,0.0,2025-11-17/2025-11-23,9.084183673469388,2.4925765306122445,0.0,1.4615384615384617,3.230769230769231,0,0
D2177,12.928571428571429,4.531331706349364,0.0,2025-11-17/2025-11-23,9.540816326530614,2.4740306122448983,0.0,0.6923076923076923,1.8461538461538465,0,0
D2178,18.642857142857142,7.879936966334604,16.091954022988507,2025-11-17/2025-11-23,8.270408163265307,2.5305357142857146,0.0,1.8461538461538465,3.615384615384616,1,0
D2179,15.285714285714286,4.874242685611967,0.0,2025-11-17/2025-11-23,5.844387755102041,5.317576530612245,1.2142857142857142,1.9230769230769231,3.8461538461538463,3,1
D218,21.357142857142858,9.63652620826807,10.702341137123746,2025-11-17/2025-11-23,8.959183673469388,2.622704081632653,0.0,0.6923076923076923,1.6923076923076923,2,1
D2180,19.214285714285715,7.647810862528635,17.472118959107807,2025-11-17/2025-11-23,9.010204081632653,2.3584438775510206,0.0,0.3076923076923077,1.8461538461538465,1,0
D2181,19.785714285714285,8.894065190023941,11.552346570397113,2025-11-17/2025-11-23,8.96173469387755,2.45984693877551,0.0,0.6153846153846154,2.0,2,1
D2182,12.714285714285714,4.826665857163027,0.0,2025-11-17/2025-11-23,5.872448979591837,5.438188775510204,1.0,1.6923076923076923,4.076923076923077,3,1
D2183,13.857142857142858,5.0817492878118085,0.0,2025-11-17/2025-11-23,8.97704081632653,2.474923469387755,0.0,0.3846153846153846,2.076923076923077,0,0
D2184,19.714285714285715,9.824839567518268,16.304347826086957,2025-11-17/2025-11-23,5.316326530612245,5.206734693877551,1.2857142857142858,1.6923076923076923,4.769230769230769,5,1
D2185,19.857142857142858,8.113209958097709,10.79136690647482,2025-11-17/2025-11-23,5.762755102040816,5.458852040816327,0.5714285714285714,0.3846153846153846,1.5384615384615383,3,1
D2186,13.285714285714286,5.029582815373786,0.0,2025-11-17/2025-11-23,5.392857142857143,5.315204081632653,1.0714285714285714,0.5384615384615384,2.076923076923077,3,1
D2187,21.142857142857142,11.660961451699514,22.2972972972973,2025-11-17/2025-11-23,9.290816326530612,2.470637755102041,0.0,0.3846153846153846,1.6153846153846154,2,1
D2188,11.071428571428571,3.8323378226368807,0.0,2025-11-17/2025-11-23,9.176020408163266,2.5644132653061225,0.0,0.5384615384615384,2.0,0,0
D2189,17.785714285714285,9.680897697000017,1.2048192771084338,2025-11-17/2025-11-23,9.22704081632653,2.514923469387756,0.0,0.5384615384615384,2.3846153846153846,1,0
D219,17.714285714285715,7.236962510171403,16.129032258064516,2025-11-17/2025-11-23,5.645408163265307,5.490994897959184,1.2857142857142858,0.3846153846153846,1.8461538461538465,4,1
D2190,13.5,3.5895146447138764,0.0,2025-11-17/2025-11-23,9.85969387755102,2.311938775510204,0.0,1.5384615384615383,3.923076923076923,0,0
D2191,13.857142857142858,4.704451948087909,0.0,2025-11-17/2025-11-23,9.178571428571429,2.4368367346938777,0.0,0.3076923076923077,2.0,0,0
D2192,12.357142857142858,3.894910739712744,0.0,2025-11-17/2025-11-23,5.6020408163265305,5.528469387755102,0.9285714285714286,0.3846153846153846,1.8461538461538465,2,1
D2193,10.642857142857142,3.914610558430535,0.0,2025-11-17/2025-11-23,8.801020408163266,2.345943877551021,0.0,1.2307692307692308,4.461538461538462,0,0
D2194,12.785714285714286,4.041678467563301,0.0,2025-11-17/2025-11-23,5.706632653061225,5.550102040816327,0.7857142857142857,0.4615384615384615,1.8461538461538465,2,1
D2195,13.285714285714286,4.3576382352153775,0.0,2025-11-17/2025-11-23,5.857142857142857,5.237780612244898,0.5714285714285714,0.6923076923076923,2.0,2,1
D2196,13.5,5.287867099458766,0.0,2025-11-17/2025-11-23,6.089285714285714,5.046607142857143,0.7142857142857143,1.6153846153846154,4.615384615384615,1,0
D2197,20.357142857142858,11.632891980250475,12.982456140350877,2025-11-17/2025-11-23,5.681122448979592,5.361173469387755,1.1428571428571428,0.4615384615384615,1.9230769230769231,5,1
D2198,13.5,5.244044240850758,0.0,2025-11-17/2025-11-23,9.568877551020408,2.491964285714286,0.0,0.6153846153846154,2.0,0,0
D2199,19.428571428571427,8.967585093969413,14.338235294117649,2025-11-17/2025-11-23,9.173469387755102,2.382142857142857,0.0,1.8461538461538465,4.230769230769231,2,1
D22,12.428571428571429,4.200994126198185,0.0,2025-11-17/2025-11-23,8.818877551020408,2.6620408163265306,0.0,1.6153846153846154,4.307692307692308,0,0
D220,11.928571428571429,5.797403738734271,0.0,2025-11-17/2025-11-23,5.438775510204081,5.246734693877551,0.8571428571428571,0.3846153846153846,1.8461538461538465,2,1
D2200,12.071428571428571,4.480114794447634,0.0,2025-11-17/2025-11-23,9.645408163265303,2.501530612244898,0.0,1.4615384615384617,4.076923076923077,0,0
D2201,20.642857142857142,9.996977565222425,4.498269896193772,2025-11-17/2025-11-23,5.50765306122449,5.486147959183674,1.0,0.3846153846153846,2.0,4,1
D2202,18.142857142857142,8.113209958097709,9.84251968503937,2025-11-17/2025-11-23,9.33673469387755,2.4509438775510204,0.0,0.6153846153846154,2.1538461538461537,1,0
D2203,12.428571428571429,5.199323709192094,0.0,2025-11-17/2025-11-23,9.38265306122449,2.447423469387755,0.0,1.6923076923076923,3.769230769230769,0,0
D2204,11.571428571428571,4.327271048279126,0.0,2025-11-17/2025-11-23,8.956632653061224,2.596887755102041,0.0,0.4615384615384615,2.1538461538461537,0,0
D2205,11.642857142857142,3.028255218823155,0.0,2025-11-17/2025-11-23,8.446428571428571,2.3603826530612246,0.0,0.4615384615384615,2.0,0,0
D2206,12.071428571428571,3.9703571959883233,0.0,2025-11-17/2025-11-23,8.989795918367347,2.518341836734694,0.0,0.4615384615384615,2.3076923076923075,0,0
D2207,15.0,4.489303526589191,0.0,2025-11-17/2025-11-23,8.96938775510204,2.589591836734694,0.0,1.8461538461538465,4.0,0,0
D2208,19.928571428571427,7.956267831225755,6.810035842293908,2025-11-17/2025-11-23,5.372448979591837,5.479591836734694,0.6428571428571429,1.7692307692307692,4.0,2,1
D2209,13.214285714285714,5.2061882029365405,0.0,2025-11-17/2025-11-23,5.581632653061225,5.182117346938775,1.2142857142857142,1.7692307692307692,3.923076923076923,3,1
D221,11.642857142857142,4.06877684998146,0.0,2025-11-17/2025-11-23,5.755102040816326,5.1980102040816325,0.7857142857142857,1.5384615384615383,4.076923076923077,2,1
D2210,21.285714285714285,9.863909128570848,15.771812080536913,2025-11-17/2025-11-23,8.959183673469388,2.4422959183673467,0.0,0.5384615384615384,2.076923076923077,2,1
D2211,14.0,5.56085217597779,0.0,2025-11-17/2025-11-23,8.627551020408163,2.759668367346939,0.0,0.6153846153846154,1.7692307692307692,0,0
D2212,12.642857142857142,4.430786401065632,0.0,2025-11-17/2025-11-23,5.091836734693877,5.220484693877551,1.0714285714285714,0.4615384615384615,1.7692307692307692,3,1
D2213,12.928571428571429,4.921917789365719,0.0,2025-11-17/2025-11-23,9.377551020408164,2.6960204081632653,0.0,0.3846153846153846,2.3076923076923075,0,0
D2214,14.785714285714286,4.870295701472367,0.0,2025-11-17/2025-11-23,9.589285714285714,2.52655612244898,0.0,0.3076923076923077,1.6923076923076923,0,0
D2215,12.928571428571429,3.269069162133647,0.0,2025-11-17/2025-11-23,5.622448979591837,5.222500000000001,1.3571428571428572,1.6923076923076923,4.230769230769231,3,1
D2216,13.214285714285714,4.838603921803055,0.0,2025-11-17/2025-11-23,5.765306122448979,5.156122448979592,0.9285714285714286,2.076923076923077,3.8461538461538463,2,1
D2217,12.642857142857142,3.855209120480673,0.0,2025-11-17/2025-11-23,9.410714285714286,2.6949744897959182,0.0,1.5384615384615383,4.0,0,0
D2218,12.071428571428571,4.232916537989193,0.0,2025-11-17/2025-11-23,5.8852040816326525,5.385357142857143,1.0,0.4615384615384615,1.7692307692307692,3,1
D2219,13.928571428571429,4.779190239011139,0.0,2025-11-17/2025-11-23,9.221938775510203,2.4291071428571427,0.0,1.3846153846153846,3.5384615384615383,0,0
D222,12.214285714285714,4.060666323278852,0.0,2025-11-17/2025-11-23,8.474489795918368,2.466836734693877,0.0,1.6923076923076923,3.8461538461538463,0,0
D2220,12.142857142857142,4.258153136263201,0.0,2025-11-17/2025-11-23,9.72704081632653,2.516989795918368,0.0,0.6923076923076923,1.9230769230769231,0,0
D2221,19.214285714285715,9.141440480905295,13.754646840148698,2025-11-17/2025-11-23,9.155612244897958,2.7775,0.0,1.6923076923076923,4.153846153846154,2,1
D2222,18.0,9.3561990967733,17.063492063492063,2025-11-17/2025-11-23,8.665816326530612,2.4241581632653064,0.0,0.5384615384615384,1.9230769230769231,2,1
D2223,19.5,8.899005994621403,21.611721611721613,2025-11-17/2025-11-23,9.823979591836734,2.408877551020408,0.0,0.7692307692307693,2.076923076923077,2,1
D2224,13.357142857142858,5.637882074477461,0.0,2025-11-17/2025-11-23,5.25765306122449,5.167831632653061,1.2857142857142858,1.3846153846153846,4.230769230769231,3,1
D2225,18.357142857142858,8.784664459746296,7.392996108949417,2025-11-17/2025-11-23,8.650510204081632,2.388265306122449,0.0,0.6153846153846154,1.3846153846153846,1,0
D2226,12.571428571428571,4.956957592256421,0.0,2025-11-17/2025-11-23,9.589285714285714,2.490025510204082,0.0,0.5384615384615384,2.0,0,0
D2227,12.285714285714286,3.9696651947288655,0.0,2025-11-17/2025-11-23,9.58673469387755,2.5576020408163265,0.0,0.3076923076923077,2.076923076923077,0,0
D2228,19.642857142857142,9.935229801508934,11.636363636363637,2025-11-17/2025-11-23,8.607142857142858,2.5394897959183678,0.0,1.6923076923076923,4.461538461538462,2,1
D2229,12.214285714285714,5.726840603395845,0.0,2025-11-17/2025-11-23,5.543367346938775,5.185867346938776,0.9285714285714286,0.5384615384615384,2.076923076923077,2,1
D223,20.928571428571427,10.915509683397822,22.18430034129693,2025-11-17/2025-11-23,5.849489795918367,5.319005102040816,1.0,0.3076923076923077,1.7692307692307692,5,1
D2230,13.5,4.536179347967084,0.0,2025-11-17/2025-11-23,5.2729591836734695,5.268494897959184,1.2142857142857142,0.5384615384615384,1.7692307692307692,3,1
D2231,19.214285714285715,9.893110045563343,19.702602230483272,2025-11-17/2025-11-23,5.400510204081633,5.452525510204081,0.4285714285714285,0.4615384615384615,1.8461538461538465,4,1
D2232,11.857142857142858,4.943638380743523,0.0,2025-11-17/2025-11-23,9.349489795918368,2.5716836734693875,0.0,2.0,4.230769230769231,0,0
D2233,13.857142857142858,3.43862993417085,0.0,2025-11-17/2025-11-23,8.520408163265307,2.568826530612245,0.0,0.6923076923076923,1.8461538461538465,0,0
D2234,11.714285714285714,4.375255094603873,0.0,2025-11-17/2025-11-23,9.239795918367347,2.4895408163265307,0.0,0.4615384615384615,2.3846153846153846,0,0
D2235,13.285714285714286,6.46206172658864,0.0,2025-11-17/2025-11-23,8.556122448979592,2.3622448979591835,0.0,0.6153846153846154,2.0,0,0
D2236,13.357142857142858,5.678666458531682,0.0,2025-11-17/2025-11-23,8.877551020408163,2.447091836734694,0.0,1.6153846153846154,3.769230769230769,0,0
D2237,11.571428571428571,5.049208402760328,0.0,2025-11-17/2025-11-23,9.60969387755102,2.5046683673469388,0.0,0.4615384615384615,2.076923076923077,0,0
D2238,13.428571428571429,4.767103389404799,0.0,2025-11-17/2025-11-23,5.301020408163265,5.221045918367347,0.7857142857142857,0.6153846153846154,2.3846153846153846,2,1
D2239,13.571428571428571,4.91018228886567,0.0,2025-11-17/2025-11-23,8.716836734693878,2.512295918367347,0.0,0.6153846153846154,1.8461538461538465,0,0
D224,14.428571428571429,5.3308144234800015,0.0,2025-11-17/2025-11-23,9.433673469387756,2.3043112244897963,0.0,0.3846153846153846,1.8461538461538465,0,0
D2240,13.571428571428571,4.569367667316877,0.0,2025-11-17/2025-11-23,8.716836734693878,2.643954081632653,0.0,0.6153846153846154,1.8461538461538465,0,0
D2241,13.0,4.350066312491906,0.0,2025-11-17/2025-11-23,9.107142857142858,2.4959693877551024,0.0,0.6153846153846154,1.6923076923076923,0,0
D2242,20.5,9.764535516149952,11.498257839721257,2025-11-17/2025-11-23,5.627551020408163,5.450331632653061,1.1428571428571428,1.5384615384615383,3.8461538461538463,5,1
D2243,13.857142857142858,5.1269595556932455,0.0,2025-11-17/2025-11-23,9.40561224489796,2.475714285714285,0.0,0.4615384615384615,2.1538461538461537,0,0
D2244,17.142857142857142,8.411138611820205,11.25,2025-11-17/2025-11-23,9.49234693877551,2.4783163265306123,0.0,0.3846153846153846,2.4615384615384617,2,1
D2245,12.857142857142858,4.45243481975602,0.0,2025-11-17/2025-11-23,5.145408163265307,5.14390306122449,0.8571428571428571,1.5384615384615383,4.307692307692308,2,1
D2246,13.285714285714286,5.594345654024544,0.0,2025-11-17/2025-11-23,9.26530612244898,2.332372448979592,0.0,1.6153846153846154,3.8461538461538463,0,0
D2247,13.285714285714286,4.90570423751107,0.0,2025-11-17/2025-11-23,5.051020408163265,5.322627551020409,1.1428571428571428,0.6153846153846154,1.7692307692307692,3,1
D2248,13.357142857142858,5.637882074477462,0.0,2025-11-17/2025-11-23,5.306122448979592,5.1645408163265305,1.1428571428571428,0.6153846153846154,2.076923076923077,3,1
D2249,12.857142857142858,4.312007258041966,0.0,2025-11-17/2025-11-23,8.936224489795919,2.655076530612245,0.0,1.6923076923076923,3.692307692307693,0,0
D225,12.428571428571429,4.83121716968502,0.0,2025-11-17/2025-11-23,8.829081632653061,2.236122448979592,0.0,2.0,3.230769230769231,0,0
D2250,11.285714285714286,4.232267466983616,0.0,2025-11-17/2025-11-23,5.568877551020408,5.360076530612245,1.0,0.5384615384615384,1.9230769230769231,3,1
D2251,13.071428571428571,4.066075138627793,0.0,2025-11-17/2025-11-23,9.706632653061224,2.539183673469388,0.0,1.3846153846153846,3.692307692307693,0,0
D2252,12.428571428571429,4.051861599016237,0.0,2025-11-17/2025-11-23,5.334183673469388,5.3344132653061225,0.6428571428571429,0.6153846153846154,2.230769230769231,2,1
D2253,11.571428571428571,4.07080195679286,0.0,2025-11-17/2025-11-23,9.051020408163266,2.523265306122449,0.0,0.6923076923076923,1.6923076923076923,0,0
D2254,12.928571428571429,5.797403738734271,0.0,2025-11-17/2025-11-23,9.214285714285714,2.4328826530612244,0.0,0.3846153846153846,2.076923076923077,0,0
D2255,13.285714285714286,4.28644682384214,0.0,2025-11-17/2025-11-23,5.8852040816326525,5.315,0.5714285714285714,1.9230769230769231,3.230769230769231,2,1
D2256,19.428571428571427,10.19588367705536,24.63235294117647,2025-11-17/2025-11-23,5.61734693877551,4.977091836734694,1.2142857142857142,0.6923076923076923,1.9230769230769231,4,1
D2257,18.571428571428573,8.34555879784881,11.538461538461538,2025-11-17/2025-11-23,5.3852040816326525,5.2239540816326535,0.7142857142857143,0.4615384615384615,1.9230769230769231,4,1
D2258,13.5,4.767679648505049,0.0,2025-11-17/2025-11-23,5.591836734693877,5.210765306122449,1.2142857142857142,0.3846153846153846,1.7692307692307692,3,1
D2259,13.571428571428571,4.50152599278692,0.0,2025-11-17/2025-11-23,5.540816326530612,4.877831632653061,0.6428571428571429,0.6153846153846154,2.1538461538461537,1,0
D226,19.357142857142858,7.055899254220846,9.96309963099631,2025-11-17/2025-11-23,9.012755102040815,2.627219387755102,0.0,0.4615384615384615,2.0,1,0
D2260,18.142857142857142,7.003923547194462,9.448818897637794,2025-11-17/2025-11-23,8.380102040816327,2.46890306122449,0.0,1.6923076923076923,3.4615384615384617,1,0
D2261,20.357142857142858,10.867079027659944,10.87719298245614,2025-11-17/2025-11-23,9.04591836734694,2.474107142857143,0.0,0.6153846153846154,1.8461538461538465,2,1
D2262,19.928571428571427,8.853198341792693,16.48745519713262,2025-11-17/2025-11-23,9.114795918367347,2.3199744897959182,0.0,0.6153846153846154,2.076923076923077,2,1
D2263,17.928571428571427,9.2442438282449,9.163346613545816,2025-11-17/2025-11-23,5.45408163265306,5.110867346938775,0.9285714285714286,0.6153846153846154,2.076923076923077,4,1
D2264,13.214285714285714,4.901782586720114,0.0,2025-11-17/2025-11-23,5.191326530612245,5.216122448979592,1.2142857142857142,0.6153846153846154,2.230769230769231,3,1
D2265,20.0,10.122328707443682,16.785714285714285,2025-11-17/2025-11-23,5.653061224489796,5.181785714285715,0.9285714285714286,0.4615384615384615,1.8461538461538465,4,1
D2266,12.928571428571429,4.196413958356601,0.0,2025-11-17/2025-11-23,9.08673469387755,2.5916581632653064,0.0,0.7692307692307693,2.0,0,0
D2267,12.857142857142858,4.20360912435132,0.0,2025-11-17/2025-11-23,5.515306122448979,5.414617346938775,0.9285714285714286,0.3846153846153846,2.1538461538461537,2,1
D2268,19.428571428571427,9.565276028139778,17.647058823529413,2025-11-17/2025-11-23,9.22704081632653,2.433954081632653,0.0,0.7692307692307693,2.230769230769231,2,1
D2269,19.214285714285715,9.736359858628033,22.67657992565056,2025-11-17/2025-11-23,9.729591836734697,2.565076530612245,0.0,1.6153846153846154,3.615384615384616,2,1
D227,11.571428571428571,5.0644201690175406,0.0,2025-11-17/2025-11-23,9.301020408163266,2.4425,0.0,0.4615384615384615,2.076923076923077,0,0
D2270,12.214285714285714,4.560340261066415,0.0,2025-11-17/2025-11-23,9.158163265306124,2.518341836734694,0.0,0.0769230769230769,1.9230769230769231,0,0
D2271,11.928571428571429,4.159591061895123,0.0,2025-11-17/2025-11-23,9.18622448979592,2.513826530612245,0.0,0.5384615384615384,1.9230769230769231,0,0
D2272,20.857142857142858,9.45318133554188,2.73972602739726,2025-11-17/2025-11-23,9.471938775510203,2.569642857142857,0.0,0.3076923076923077,1.8461538461538465,1,0
D2273,18.642857142857142,9.3447405434381,18.773946360153257,2025-11-17/2025-11-23,5.163265306122449,5.084438775510203,1.1428571428571428,0.3076923076923077,1.8461538461538465,5,1
D2274,21.285714285714285,9.351499850320772,12.08053691275168,2025-11-17/2025-11-23,8.59438775510204,2.2880612244897955,0.0,1.1538461538461535,3.4615384615384617,2,1
D2275,12.5,3.9370039370059056,0.0,2025-11-17/2025-11-23,9.071428571428571,2.595892857142857,0.0,0.4615384615384615,2.0,0,0
D2276,13.5,4.863521990681871,0.0,2025-11-17/2025-11-23,9.06122448979592,2.5307908163265305,0.0,0.3846153846153846,1.6153846153846154,0,0
D2277,18.285714285714285,10.74479173602492,5.46875,2025-11-17/2025-11-23,9.27295918367347,2.4755867346938776,0.0,0.6153846153846154,2.1538461538461537,1,0
D2278,18.357142857142858,8.214500713860946,15.56420233463035,2025-11-17/2025-11-23,8.864795918367347,2.448801020408163,0.0,0.3846153846153846,2.076923076923077,1,0
D2279,18.5,10.839741694339398,16.216216216216218,2025-11-17/2025-11-23,5.630102040816326,5.581709183673469,0.7857142857142857,0.5384615384615384,2.230769230769231,4,1
D228,11.928571428571429,5.283709153386702,0.0,2025-11-17/2025-11-23,5.982142857142857,5.281964285714286,0.7142857142857143,0.2307692307692307,1.8461538461538465,2,1
D2280,18.714285714285715,7.936561660379827,18.3206106870229,2025-11-17/2025-11-23,9.17091836734694,2.635408163265306,0.0,1.5384615384615383,3.4615384615384617,1,0
D2281,11.642857142857142,5.138199967021418,0.0,2025-11-17/2025-11-23,9.206632653061224,2.507908163265306,0.0,1.5384615384615383,3.769230769230769,0,0
D2282,14.642857142857142,4.360789322643725,0.0,2025-11-17/2025-11-23,8.920918367346939,2.634642857142857,0.0,1.7692307692307692,4.307692307692308,0,0
D2283,12.642857142857142,4.781489031947825,0.0,2025-11-17/2025-11-23,9.39030612244898,2.613316326530612,0.0,0.7692307692307693,2.3076923076923075,0,0
D2284,12.714285714285714,5.165396275342162,0.0,2025-11-17/2025-11-23,5.127551020408163,5.389107142857143,1.0,1.6923076923076923,3.923076923076923,3,1
D2285,19.857142857142858,9.906153044036223,18.705035971223023,2025-11-17/2025-11-23,6.043367346938775,5.122040816326531,0.7857142857142857,1.6153846153846154,3.692307692307693,3,1
D2286,12.928571428571429,5.239851520419634,0.0,2025-11-17/2025-11-23,9.64030612244898,2.406658163265306,0.0,0.3846153846153846,1.8461538461538465,0,0
D2287,12.642857142857142,3.914610558430535,0.0,2025-11-17/2025-11-23,5.145408163265306,5.4164540816326525,1.2142857142857142,0.5384615384615384,1.7692307692307692,3,1
D2288,12.285714285714286,4.268463449507355,0.0,2025-11-17/2025-11-23,9.08673469387755,2.655561224489796,0.0,0.6923076923076923,1.5384615384615383,0,0
D2289,11.714285714285714,4.250403988556155,0.0,2025-11-17/2025-11-23,8.696428571428571,2.517117346938776,0.0,0.3846153846153846,2.5384615384615383,0,0
D229,12.357142857142858,4.683968449889521,0.0,2025-11-17/2025-11-23,9.130102040816327,2.4666071428571428,0.0,0.4615384615384615,2.0,0,0
D2290,13.214285714285714,5.250327043712046,0.0,2025-11-17/2025-11-23,9.466836734693876,2.378826530612245,0.0,0.7692307692307693,2.230769230769231,0,0
D2291,13.0,4.132423390327166,0.0,2025-11-17/2025-11-23,8.752551020408164,2.5965561224489795,0.0,0.5384615384615384,1.4615384615384617,0,0
D2292,13.357142857142858,4.307545130923767,0.0,2025-11-17/2025-11-23,8.599489795918368,2.5075765306122446,0.0,0.3846153846153846,2.1538461538461537,0,0
D2293,19.642857142857142,9.060541186563118,15.272727272727272,2025-11-17/2025-11-23,5.5229591836734695,5.38686224489796,0.7142857142857143,0.6923076923076923,2.3076923076923075,4,1
D2294,17.142857142857142,7.843244450894255,16.25,2025-11-17/2025-11-23,5.579081632653062,5.4750000000000005,0.7857142857142857,0.4615384615384615,2.0,3,1
D2295,19.642857142857142,9.524116295425587,24.363636363636363,2025-11-17/2025-11-23,5.770408163265306,5.159260204081632,1.2142857142857142,0.3846153846153846,1.7692307692307692,5,1
D2296,13.714285714285714,5.3554942518238855,0.0,2025-11-17/2025-11-23,5.517857142857143,5.345969387755103,0.7142857142857143,1.4615384615384617,3.615384615384616,2,1
D2297,12.5,4.767679648505049,0.0,2025-11-17/2025-11-23,9.09438775510204,2.54655612244898,0.0,1.7692307692307692,3.8461538461538463,0,0
D2298,14.714285714285714,4.713786187321209,0.0,2025-11-17/2025-11-23,8.834183673469388,2.491887755102041,0.0,1.9230769230769231,3.769230769230769,0,0
D2299,12.428571428571429,3.2983512364696512,0.0,2025-11-17/2025-11-23,8.808673469387754,2.3985969387755106,0.0,0.4615384615384615,2.0,0,0
D23,12.785714285714286,4.610666086179062,0.0,2025-11-17/2025-11-23,5.551020408163265,5.239515306122449,0.5714285714285714,0.4615384615384615,2.1538461538461537,2,1
D230,13.0,4.260733053577301,0.0,2025-11-17/2025-11-23,9.35969387755102,2.517219387755102,0.0,1.9230769230769231,3.615384615384616,0,0
D2300,12.642857142857142,4.030788104980556,0.0,2025-11-17/2025-11-23,5.721938775510204,5.201071428571429,0.9285714285714286,1.6923076923076923,3.3846153846153846,2,1
D2301,17.714285714285715,8.33369962564943,10.887096774193548,2025-11-17/2025-11-23,5.354591836734693,5.40905612244898,1.0,1.6923076923076923,4.6923076923076925,5,1
D2302,12.642857142857142,3.973123995763823,0.0,2025-11-17/2025-11-23,8.581632653061224,2.5383163265306123,0.0,0.6923076923076923,1.9230769230769231,0,0
D2303,20.714285714285715,10.773390091606917,10.689655172413794,2025-11-17/2025-11-23,9.21173469387755,2.52625,0.0,1.7692307692307692,3.1538461538461537,2,1
D2304,13.785714285714286,6.470983416268843,0.0,2025-11-17/2025-11-23,9.33673469387755,2.567397959183673,0.0,0.4615384615384615,2.1538461538461537,0,0
D2305,20.285714285714285,10.11798529222228,11.971830985915492,2025-11-17/2025-11-23,8.875,2.530867346938776,0.0,0.3846153846153846,2.076923076923077,2,1
D2306,19.857142857142858,9.851646819438113,10.431654676258994,2025-11-17/2025-11-23,8.676020408163264,2.4595663265306125,0.0,1.6153846153846154,4.538461538461538,2,1
D2307,14.5,5.095246653650681,0.0,2025-11-17/2025-11-23,8.96173469387755,2.486352040816327,0.0,0.4615384615384615,2.076923076923077,0,0
D2308,14.928571428571429,5.902597677350147,0.0,2025-11-17/2025-11-23,9.206632653061224,2.473392857142857,0.0,0.5384615384615384,1.9230769230769231,0,0
D2309,13.714285714285714,4.826665857163027,0.0,2025-11-17/2025-11-23,8.678571428571429,2.3798724489795915,0.0,1.7692307692307692,4.307692307692308,0,0
D231,11.928571428571429,4.103737240694065,0.0,2025-11-17/2025-11-23,7.969387755102041,2.385204081632653,0.0,1.7692307692307692,4.076923076923077,0,0
D2310,19.285714285714285,9.682883958730567,13.703703703703704,2025-11-17/2025-11-23,9.114795918367347,2.437244897959184,0.0,1.4615384615384617,4.538461538461538,2,1
D2311,20.214285714285715,11.032668771416107,22.61484098939929,2025-11-17/2025-11-23,9.522959183673468,2.432091836734694,0.0,0.4615384615384615,1.6923076923076923,2,1
D2312,11.714285714285714,3.709210395521095,0.0,2025-11-17/2025-11-23,8.770408163265305,2.5587244897959183,0.0,1.8461538461538465,4.384615384615385,0,0
D2313,13.0,4.914656259988703,0.0,2025-11-17/2025-11-23,6.045918367346938,5.213061224489796,0.9285714285714286,0.3076923076923077,2.0,1,0
D2314,18.857142857142858,8.065664576149013,12.87878787878788,2025-11-17/2025-11-23,5.5229591836734695,5.1025,1.3571428571428572,1.9230769230769231,4.538461538461538,4,1
D2315,18.714285714285715,7.690439333539867,8.778625954198473,2025-11-17/2025-11-23,5.25765306122449,5.248290816326531,1.0714285714285714,0.6153846153846154,2.4615384615384617,4,1
D2316,12.642857142857142,4.6675169293441545,0.0,2025-11-17/2025-11-23,8.454081632653061,2.383928571428572,0.0,1.8461538461538465,3.615384615384616,0,0
D2317,13.0,3.741657386773941,0.0,2025-11-17/2025-11-23,8.783163265306124,2.141862244897959,0.0,0.4615384615384615,1.8461538461538465,0,0
D2318,14.357142857142858,4.448113564840075,0.0,2025-11-17/2025-11-23,5.270408163265307,5.4274234693877546,0.6428571428571429,1.6923076923076923,3.8461538461538463,2,1
D2319,13.071428571428571,5.511725762328972,0.0,2025-11-17/2025-11-23,8.923469387755102,2.448673469387755,0.0,0.6923076923076923,2.0,0,0
D232,12.714285714285714,3.8516444325982166,0.0,2025-11-17/2025-11-23,5.803571428571429,5.376479591836734,0.8571428571428571,1.6153846153846154,4.307692307692308,2,1
